"short_Tag","Trait","y2019","y2021","y2020","n_obs","change_19_21","stability","range_all","slope1","slope2","crossover"
"01_07","Fiber",-0.576237432327919,-0.484804815133276,-0.0808669885864794,3,0.0914326171946436,0.899308270288236,0.49537044374144,0.49537044374144,-0.403937826546796,0.49537044374144
"01_08","Fiber",-0.632904098994586,-0.533804815133276,-0.413366988586479,3,0.09909928386131,0.339974936954903,0.219537110408107,0.219537110408107,-0.120437826546797,0.219537110408107
"01_10","Fiber",-0.706237432327919,0.0291951848667241,0.241633011413521,3,0.735432617194643,1.16030827028824,0.94787044374144,0.94787044374144,-0.212437826546797,0.94787044374144
"01_11","Fiber",-0.622904098994586,-0.348804815133276,-0.420866988586479,3,0.27409928386131,0.27409928386131,0.27409928386131,0.202037110408107,0.0720621734532033,0
"01_12","Fiber",-0.649570765661252,-0.184804815133276,0.0716330114135207,3,0.464765950527977,0.97764160362157,0.721203777074773,0.721203777074773,-0.256437826546797,0.721203777074773
"01_13","Fiber",-0.842904098994586,0.0161951848667242,-0.000866988586479267,3,0.85909928386131,0.85909928386131,0.85909928386131,0.842037110408107,0.0170621734532035,0
"01_18","Fiber",-0.546237432327919,-0.192804815133276,-0.300866988586479,3,0.353432617194643,0.353432617194643,0.353432617194643,0.24537044374144,0.108062173453203,0
"02_01","Fiber",-0.479570765661253,0.129195184866724,-0.315866988586479,3,0.608765950527977,0.608765950527977,0.608765950527977,0.163703777074774,0.445062173453203,0
"02_02","Fiber",-0.506237432327919,-0.558804815133276,-0.128366988586479,3,-0.0525673828053566,0.808308270288237,0.430437826546797,0.37787044374144,-0.430437826546797,0.430437826546797
"02_03","Fiber",-0.729570765661252,0.329195184866724,-0.440866988586479,3,1.05876595052798,1.05876595052798,1.05876595052798,0.288703777074773,0.770062173453203,0
"02_05","Fiber",0.540429234338747,-0.348804815133276,0.346633011413521,3,-0.889234049472023,0.889234049472023,0.889234049472023,-0.193796222925227,-0.695437826546797,0
"02_06","Fiber",-0.112904098994586,-0.200804815133276,-0.353366988586479,3,-0.08790071613869,0.393025063045097,0.240462889591893,-0.240462889591893,0.152562173453203,0.240462889591893
"02_08","Fiber",-0.539570765661253,-0.148804815133276,-0.00336698858647932,3,0.390765950527977,0.68164160362157,0.536203777074773,0.536203777074773,-0.145437826546796,0.536203777074773
"02_09","Fiber",-0.119570765661253,-0.428804815133276,-0.118366988586479,3,-0.309234049472023,0.31164160362157,0.310437826546797,0.00120377707477337,-0.310437826546797,0.310437826546797
"02_11","Fiber",-0.569570765661253,-0.458804815133276,-0.453366988586479,3,0.110765950527977,0.12164160362157,0.116203777074773,0.116203777074773,-0.00543782654679648,0.116203777074773
"02_13","Fiber",-0.476237432327919,-0.173804815133276,0.219133011413521,3,0.302432617194644,1.08830827028824,0.69537044374144,0.69537044374144,-0.392937826546797,0.69537044374144
"02_15","Fiber",-0.192904098994586,-0.412804815133276,-0.223366988586479,3,-0.21990071613869,0.21990071613869,0.21990071613869,-0.0304628895918932,-0.189437826546797,0
"03_01","Fiber",-0.846237432327919,-0.392804815133276,-0.183366988586479,3,0.453432617194643,0.872308270288237,0.66287044374144,0.66287044374144,-0.209437826546797,0.66287044374144
"03_05","Fiber",-0.576237432327919,0.0411951848667244,-0.170866988586479,3,0.617432617194644,0.617432617194644,0.617432617194644,0.40537044374144,0.212062173453204,0
"03_06","Fiber",-0.299570765661253,-0.223804815133276,0.129133011413521,3,0.0757659505279769,0.78164160362157,0.428703777074773,0.428703777074773,-0.352937826546797,0.428703777074773
"03_07","Fiber",-0.482904098994586,-0.148804815133276,0.351633011413521,3,0.33409928386131,1.3349749369549,0.834537110408107,0.834537110408107,-0.500437826546796,0.834537110408107
"03_11","Fiber",0.343762567672081,-0.228804815133276,-0.173366988586479,3,-0.572567382805357,0.572567382805357,0.572567382805357,-0.51712955625856,-0.0554378265467965,0
"03_12","Fiber",-0.242904098994586,0.303195184866724,0.149133011413521,3,0.54609928386131,0.54609928386131,0.54609928386131,0.392037110408107,0.154062173453203,0
"03_18","Fiber",0.360429234338747,-0.518804815133276,-0.115866988586479,3,-0.879234049472023,0.879234049472023,0.879234049472023,-0.476296222925227,-0.402937826546796,0
"03_19","Fiber",-0.439570765661253,-0.393804815133276,0.176633011413521,3,0.0457659505279768,1.18664160362157,0.616203777074773,0.616203777074773,-0.570437826546797,0.616203777074773
"03_20","Fiber",-0.0145707656612526,-0.568804815133276,-0.230866988586479,3,-0.554234049472023,0.554234049472023,0.554234049472023,-0.216296222925227,-0.337937826546796,0
"05_01","Fiber",-0.302904098994586,-0.458804815133276,-0.328366988586479,3,-0.15590071613869,0.15590071613869,0.15590071613869,-0.0254628895918934,-0.130437826546797,0
"05_04","Fiber",0.223762567672081,-0.501304815133276,-0.260866988586479,3,-0.725067382805357,0.725067382805357,0.725067382805357,-0.48462955625856,-0.240437826546797,0
"05_05","Fiber",-0.552904098994586,-0.868804815133276,-0.490866988586479,3,-0.31590071613869,0.439974936954903,0.377937826546797,0.0620371104081067,-0.377937826546797,0.377937826546797
"05_06","Fiber",0.253762567672081,-0.108804815133276,0.0266330114135207,3,-0.362567382805357,0.362567382805357,0.362567382805357,-0.22712955625856,-0.135437826546796,0
"05_07","Fiber",-0.51623743232792,-0.182138148466609,-0.145866988586479,3,0.33409928386131,0.40664160362157,0.37037044374144,0.37037044374144,-0.0362711598801298,0.37037044374144
"05_09","Fiber",0.297095901005414,-0.398804815133276,0.441633011413521,3,-0.69590071613869,0.984974936954903,0.840437826546796,0.144537110408107,-0.840437826546796,0.840437826546796
"05_10","Fiber",0.0337625676720806,-0.138804815133276,0.0266330114135208,3,-0.172567382805356,0.172567382805356,0.172567382805356,-0.00712955625855979,-0.165437826546796,0
"05_13","Fiber",0.763762567672081,-0.054804815133276,0.0491330114135208,3,-0.818567382805357,0.818567382805357,0.818567382805357,-0.71462955625856,-0.103937826546797,0
"05_14","Fiber",0.257095901005414,-0.346804815133276,-0.398366988586479,3,-0.60390071613869,0.707025063045096,0.655462889591893,-0.655462889591893,0.0515621734532033,0.655462889591893
"05_15","Fiber",0.0304292343387473,-0.544804815133276,-0.728366988586479,3,-0.575234049472023,0.94235839637843,0.758796222925227,-0.758796222925227,0.183562173453203,0.758796222925227
"06_01","Fiber",0.170429234338747,-0.702804815133276,-0.248366988586479,3,-0.873234049472023,0.873234049472023,0.873234049472023,-0.418796222925226,-0.454437826546797,0
"06_02","Fiber",0.197095901005414,-0.118804815133276,0.0216330114135207,3,-0.31590071613869,0.31590071613869,0.31590071613869,-0.175462889591894,-0.140437826546797,0
"06_04","Fiber",0.320429234338747,0.0351951848667242,0.154133011413521,3,-0.285234049472023,0.285234049472023,0.285234049472023,-0.166296222925227,-0.118937826546797,0
"06_05","Fiber",0.667095901005414,-0.0728048151332757,0.209133011413521,3,-0.73990071613869,0.73990071613869,0.73990071613869,-0.457962889591893,-0.281937826546796,0
"06_06","Fiber",0.117095901005414,-0.0608048151332759,0.0141330114135207,3,-0.17790071613869,0.17790071613869,0.17790071613869,-0.102962889591893,-0.0749378265467966,0
"06_09","Fiber",0.395429234338748,-0.363804815133276,0.131633011413521,3,-0.759234049472023,0.759234049472023,0.759234049472023,-0.263796222925227,-0.495437826546797,0
"06_11","Fiber",-0.0929040989945859,-0.508804815133276,-0.185866988586479,3,-0.41590071613869,0.41590071613869,0.41590071613869,-0.0929628895918933,-0.322937826546797,0
"06_16","Fiber",0.533762567672081,-0.381304815133276,-0.158366988586479,3,-0.915067382805356,0.915067382805356,0.915067382805356,-0.69212955625856,-0.222937826546797,0
"06_18","Fiber",0.343762567672081,0.311195184866724,0.261633011413521,3,-0.0325673828053565,0.131691729711763,0.0821295562585599,-0.0821295562585599,0.0495621734532034,0.0821295562585599
"06_20","Fiber",0.383762567672081,-0.268804815133276,0.0666330114135207,3,-0.652567382805357,0.652567382805357,0.652567382805357,-0.31712955625856,-0.335437826546797,0
"07_03","Fiber",0.0470959010054139,0.187861851533391,0.00413301141352074,3,0.140765950527977,0.226691729711763,0.18372884011987,-0.0429628895918932,0.18372884011987,0.18372884011987
"07_04","Fiber",0.0704292343387477,-0.106804815133276,-0.115866988586479,3,-0.177234049472024,0.19535839637843,0.186296222925227,-0.186296222925227,0.00906217345320337,0.186296222925227
"07_05","Fiber",0.11376256767208,-0.298804815133276,0.0441330114135208,3,-0.412567382805356,0.412567382805356,0.412567382805356,-0.0696295562585596,-0.342937826546797,0
"07_07","Fiber",-0.459570765661253,-0.101304815133276,0.149133011413521,3,0.358265950527977,0.85914160362157,0.608703777074773,0.608703777074773,-0.250437826546797,0.608703777074773
"07_08","Fiber",-0.252904098994586,-0.163804815133276,0.0541330114135209,3,0.0890992838613103,0.524974936954904,0.307037110408107,0.307037110408107,-0.217937826546797,0.307037110408107
"07_12","Fiber",0.327095901005414,-0.323804815133276,-0.453366988586479,3,-0.65090071613869,0.910025063045097,0.780462889591893,-0.780462889591893,0.129562173453203,0.780462889591893
"07_14","Fiber",0.283762567672081,0.203695184866724,0.289133011413521,3,-0.0800673828053564,0.0908082702882367,0.0854378265467965,0.00537044374144019,-0.0854378265467965,0.0854378265467965
"07_15","Fiber",-0.252904098994586,-0.123804815133276,0.514133011413521,3,0.12909928386131,1.4049749369549,0.767037110408107,0.767037110408107,-0.637937826546797,0.767037110408107
"07_17","Fiber",-0.0895707656612528,0.154528518200058,0.0816330114135208,3,0.24409928386131,0.24409928386131,0.24409928386131,0.171203777074774,0.0728955067865368,0
"07_18","Fiber",0.407095901005414,-0.358804815133276,-0.123366988586479,3,-0.76590071613869,0.76590071613869,0.76590071613869,-0.530462889591893,-0.235437826546797,0
"08_01","Fiber",0.147095901005414,0.0961951848667243,0.0216330114135206,3,-0.0509007161386899,0.200025063045097,0.125462889591894,-0.125462889591894,0.0745621734532037,0.125462889591894
"08_03","Fiber",-0.00623743232791944,-0.372804815133276,-0.153366988586479,3,-0.366567382805356,0.366567382805356,0.366567382805356,-0.14712955625856,-0.219437826546797,0
"08_05","Fiber",0.307095901005414,0.563695184866724,0.321633011413521,3,0.25659928386131,0.25659928386131,0.25659928386131,0.0145371104081071,0.242062173453203,0
"08_08","Fiber",0.300429234338748,-0.144804815133276,-0.0583669885864793,3,-0.445234049472023,0.445234049472023,0.445234049472023,-0.358796222925227,-0.0864378265467966,0
"08_09","Fiber",-0.122904098994586,-0.0438048151332759,-0.0683669885864792,3,0.0790992838613099,0.0790992838613099,0.0790992838613099,0.0545371104081067,0.0245621734532032,0
"08_10","Fiber",-0.162904098994586,-0.358804815133276,-0.118366988586479,3,-0.19590071613869,0.284974936954904,0.240437826546797,0.0445371104081068,-0.240437826546797,0.240437826546797
"08_11","Fiber",0.530429234338747,0.055195184866724,0.346633011413521,3,-0.475234049472023,0.475234049472023,0.475234049472023,-0.183796222925226,-0.291437826546797,0
"08_15","Fiber",-0.242904098994586,0.511195184866724,-0.180866988586479,3,0.75409928386131,0.75409928386131,0.75409928386131,0.0620371104081067,0.692062173453204,0
"08_16","Fiber",-0.106237432327919,0.00452851820005747,-0.318366988586479,3,0.110765950527977,0.535025063045097,0.322895506786537,-0.21212955625856,0.322895506786537,0.322895506786537
"09_01","Fiber",-0.569570765661252,-0.0563048151332757,-0.000866988586479267,3,0.513265950527977,0.62414160362157,0.568703777074773,0.568703777074773,-0.0554378265467964,0.568703777074773
"09_03","Fiber",0.0370959010054139,-0.256304815133276,-0.348366988586479,3,-0.29340071613869,0.477525063045096,0.385462889591893,-0.385462889591893,0.0920621734532033,0.385462889591893
"09_04","Fiber",-0.396237432327919,0.086195184866724,-0.280866988586479,3,0.482432617194643,0.482432617194643,0.482432617194643,0.11537044374144,0.367062173453203,0
"09_05","Fiber",-0.166237432327919,-0.164804815133276,-0.00836698858647922,3,0.00143261719464349,0.314308270288237,0.15787044374144,0.15787044374144,-0.156437826546797,0.15787044374144
"09_09","Fiber",0.717095901005414,0.546195184866724,0.211633011413521,3,-0.17090071613869,0.840025063045096,0.505462889591893,-0.505462889591893,0.334562173453203,0.505462889591893
"09_10","Fiber",0.750429234338747,0.214528518200058,0.124133011413521,3,-0.53590071613869,0.716691729711764,0.626296222925227,-0.626296222925227,0.090395506786537,0.626296222925227
"09_11","Fiber",0.157095901005414,-0.156304815133276,-0.260866988586479,3,-0.31340071613869,0.522525063045097,0.417962889591893,-0.417962889591893,0.104562173453203,0.417962889591893
"09_12","Fiber",0.257095901005414,0.0136951848667242,0.511633011413521,3,-0.24340071613869,0.752474936954904,0.497937826546797,0.254537110408107,-0.497937826546797,0.497937826546797
"09_13","Fiber",-0.196237432327919,-0.218804815133276,-0.0383669885864792,3,-0.0225673828053566,0.338308270288237,0.180437826546797,0.15787044374144,-0.180437826546797,0.180437826546797
"09_16","Fiber",-0.0495707656612527,-0.156304815133276,-0.330866988586479,3,-0.106734049472023,0.45585839637843,0.281296222925226,-0.281296222925226,0.174562173453203,0.281296222925226
"10_03","Fiber",0.087095901005414,0.155195184866724,-0.240866988586479,3,0.0680992838613101,0.724025063045097,0.396062173453203,-0.327962889591893,0.396062173453203,0.396062173453203
"10_04","Fiber",-0.112904098994586,-0.038804815133276,-0.268366988586479,3,0.0740992838613099,0.385025063045096,0.229562173453203,-0.155462889591893,0.229562173453203,0.229562173453203
"10_05","Fiber",0.517095901005414,-0.320804815133276,-0.323366988586479,3,-0.837900716138689,0.843025063045097,0.840462889591893,-0.840462889591893,0.00256217345320353,0.840462889591893
"10_06","Fiber",-0.222904098994586,-0.0828048151332759,-0.283366988586479,3,0.14009928386131,0.261025063045097,0.200562173453203,-0.0604628895918933,0.200562173453203,0.200562173453203
"10_09","Fiber",0.637095901005414,0.906195184866724,-0.293366988586479,3,0.26909928386131,2.1300250630451,1.1995621734532,-0.930462889591893,1.1995621734532,1.1995621734532
"10_10","Fiber",0.0337625676720806,-0.360804815133276,-0.405866988586479,3,-0.394567382805356,0.484691729711763,0.43962955625856,-0.43962955625856,0.0450621734532033,0.43962955625856
"10_11","Fiber",-0.422904098994586,-0.170804815133276,-0.405866988586479,3,0.25209928386131,0.25209928386131,0.25209928386131,0.0170371104081066,0.235062173453203,0
"10_12","Fiber",0.233762567672081,0.297195184866724,-0.0808669885864793,3,0.0634326171946433,0.692691729711764,0.378062173453204,-0.31462955625856,0.378062173453204,0.378062173453204
"10_15","Fiber",0.490429234338747,-0.355471481799943,-0.325866988586479,3,-0.84590071613869,0.84590071613869,0.84590071613869,-0.816296222925226,-0.0296044932134633,0
"10_19","Fiber",0.140429234338747,-0.358804815133276,-0.283366988586479,3,-0.499234049472023,0.499234049472023,0.499234049472023,-0.423796222925227,-0.0754378265467965,0
"11_04","Fiber",-0.262904098994586,0.201195184866724,-0.150866988586479,3,0.46409928386131,0.46409928386131,0.46409928386131,0.112037110408107,0.352062173453204,0
"11_05","Fiber",-0.559570765661253,-0.233804815133276,-0.258366988586479,3,0.325765950527977,0.325765950527977,0.325765950527977,0.301203777074773,0.0245621734532034,0
"11_06","Fiber",-0.0795707656612527,0.219195184866724,-0.818366988586479,3,0.298765950527977,1.77635839637843,1.0375621734532,-0.738796222925227,1.0375621734532,1.0375621734532
"11_09","Fiber",0.277095901005414,-0.338804815133276,-0.318366988586479,3,-0.61590071613869,0.61590071613869,0.61590071613869,-0.595462889591893,-0.0204378265467964,0
"11_10","Fiber",-0.724570765661253,-0.130804815133276,-0.800866988586479,3,0.593765950527977,0.74635839637843,0.670062173453203,-0.0762962229252265,0.670062173453203,0.670062173453203
"11_11","Fiber",0.0104292343387473,-0.381304815133276,-0.763366988586479,3,-0.391734049472023,1.15585839637843,0.773796222925227,-0.773796222925227,0.382062173453203,0.773796222925227
"11_12","Fiber",-0.112904098994586,0.163695184866724,-0.508366988586479,3,0.27659928386131,1.0675250630451,0.672062173453204,-0.395462889591893,0.672062173453204,0.672062173453204
"11_13","Fiber",0.113762567672081,0.0611951848667243,-0.345866988586479,3,-0.0525673828053564,0.866691729711763,0.45962955625856,-0.45962955625856,0.407062173453204,0.45962955625856
"11_16","Fiber",0.205429234338748,0.273695184866724,-0.418366988586479,3,0.0682659505279767,1.31585839637843,0.692062173453204,-0.623796222925227,0.692062173453204,0.692062173453204
"11_19","Fiber",0.293762567672081,0.0186951848667242,-0.560866988586479,3,-0.275067382805357,1.43419172971176,0.85462955625856,-0.85462955625856,0.579562173453203,0.85462955625856
"12_03","Fiber",0.350429234338748,0.513195184866724,0.716633011413521,3,0.162765950527976,0.56964160362157,0.366203777074773,0.366203777074773,-0.203437826546797,0.366203777074773
"12_04","Fiber",1.03042923433875,0.491195184866724,0.551633011413521,3,-0.539234049472023,0.539234049472023,0.539234049472023,-0.478796222925227,-0.0604378265467965,0
"12_05","Fiber",0.670429234338748,0.574528518200057,0.86163301141352,3,-0.0959007161386901,0.478308270288236,0.287104493213463,0.191203777074773,-0.287104493213463,0.287104493213463
"12_07","Fiber",0.723762567672081,0.888695184866724,0.919133011413521,3,0.164932617194643,0.225808270288237,0.19537044374144,0.19537044374144,-0.0304378265467968,0.19537044374144
"12_09","Fiber",0.840429234338747,0.541195184866724,0.544133011413521,3,-0.299234049472023,0.299234049472023,0.299234049472023,-0.296296222925227,-0.00293782654679642,0
"12_11","Fiber",0.970429234338747,0.437861851533391,0.481633011413521,3,-0.532567382805357,0.532567382805357,0.532567382805357,-0.488796222925226,-0.04377115988013,0
"12_12","Fiber",1.12042923433875,0.377861851533391,0.904966344746854,3,-0.742567382805357,0.742567382805357,0.742567382805357,-0.215462889591893,-0.527104493213463,0
"12_15","Fiber",1.28042923433875,0.478695184866724,0.889133011413521,3,-0.801734049472023,0.801734049472023,0.801734049472023,-0.391296222925227,-0.410437826546797,0
"12_16","Fiber",1.54042923433875,0.501195184866724,0.736633011413521,3,-1.03923404947202,1.03923404947202,1.03923404947202,-0.803796222925226,-0.235437826546797,0
"12_19","Fiber",0.0670959010054141,0.964528518200058,0.851633011413521,3,0.897432617194644,0.897432617194644,0.897432617194644,0.784537110408107,0.112895506786537,0
"13_01","Fiber",0.433762567672081,0.651195184866724,0.681633011413521,3,0.217432617194643,0.278308270288237,0.24787044374144,0.24787044374144,-0.0304378265467966,0.24787044374144
"13_03","Fiber",0.380429234338747,0.577861851533391,0.514133011413521,3,0.197432617194644,0.197432617194644,0.197432617194644,0.133703777074773,0.06372884011987,0
"13_05","Fiber",-0.512904098994586,-0.361304815133276,-0.163366988586479,3,0.15159928386131,0.547474936954903,0.349537110408106,0.349537110408106,-0.197937826546797,0.349537110408106
"13_06","Fiber",-0.239570765661253,0.423195184866724,0.329133011413521,3,0.662765950527977,0.662765950527977,0.662765950527977,0.568703777074773,0.0940621734532034,0
"13_08","Fiber",0.243762567672081,0.121195184866724,0.0566330114135207,3,-0.122567382805356,0.251691729711763,0.18712955625856,-0.18712955625856,0.0645621734532034,0.18712955625856
"13_11","Fiber",0.643762567672081,-0.128804815133276,0.691633011413521,3,-0.772567382805356,0.868308270288237,0.820437826546797,0.0478704437414401,-0.820437826546797,0.820437826546797
"13_12","Fiber",0.460429234338747,0.183695184866724,0.679133011413521,3,-0.276734049472023,0.71414160362157,0.495437826546796,0.218703777074773,-0.495437826546796,0.495437826546796
"13_13","Fiber",0.600429234338748,0.123695184866724,0.159133011413521,3,-0.476734049472024,0.476734049472024,0.476734049472024,-0.441296222925227,-0.0354378265467967,0
"13_18","Fiber",-0.302904098994586,-0.298804815133276,-0.0308669885864793,3,0.00409928386131037,0.539974936954903,0.272037110408107,0.272037110408107,-0.267937826546796,0.272037110408107
"13_20","Fiber",1.25542923433875,0.0231951848667241,0.806633011413521,3,-1.23223404947202,1.23223404947202,1.23223404947202,-0.448796222925226,-0.783437826546797,0
"14_01","Fiber",0.0637625676720806,0.233695184866724,1.97163301141352,3,0.169932617194643,3.64580827028824,1.90787044374144,1.90787044374144,-1.7379378265468,1.90787044374144
"14_03","Fiber",0.0904292343387472,0.0111951848667241,0.404133011413521,3,-0.0792340494720231,0.70664160362157,0.392937826546797,0.313703777074774,-0.392937826546797,0.392937826546797
"14_04","Fiber",0.603762567672081,-0.00630481513327596,-0.165866988586479,3,-0.610067382805357,0.929191729711763,0.76962955625856,-0.76962955625856,0.159562173453203,0.76962955625856
"14_05","Fiber",0.353762567672081,0.153695184866724,0.618299678080187,3,-0.200067382805356,0.72914160362157,0.464604493213463,0.264537110408107,-0.464604493213463,0.464604493213463
"14_06","Fiber",-0.0729040989945859,0.241195184866724,0.169133011413521,3,0.31409928386131,0.31409928386131,0.31409928386131,0.242037110408107,0.0720621734532036,0
"14_07","Fiber",0.0770959010054142,0.0811951848667241,0.281633011413521,3,0.00409928386130991,0.404974936954903,0.204537110408107,0.204537110408107,-0.200437826546797,0.204537110408107
"14_09","Fiber",0.340429234338747,0.197195184866724,0.186633011413521,3,-0.143234049472023,0.16435839637843,0.153796222925226,-0.153796222925226,0.0105621734532036,0.153796222925226
"14_10","Fiber",0.0237625676720808,0.576195184866724,0.289133011413521,3,0.552432617194643,0.552432617194643,0.552432617194643,0.26537044374144,0.287062173453203,0
"14_12","Fiber",-0.179570765661253,0.419195184866724,0.0316330114135207,3,0.598765950527977,0.598765950527977,0.598765950527977,0.211203777074773,0.387562173453203,0
"14_14","Fiber",-0.0995707656612526,-0.00480481513327575,0.0766330114135206,3,0.0947659505279768,0.25764160362157,0.176203777074773,0.176203777074773,-0.0814378265467964,0.176203777074773
"15_04","Fiber",0.403762567672081,0.321195184866724,0.379133011413521,3,-0.0825673828053567,0.0825673828053567,0.0825673828053567,-0.0246295562585602,-0.0579378265467966,0
"15_05","Fiber",0.197095901005414,0.141195184866724,-0.0383669885864794,3,-0.0559007161386897,0.415025063045097,0.235462889591893,-0.235462889591893,0.179562173453204,0.235462889591893
"15_07","Fiber",-0.0562374323279193,0.013195184866724,0.558299678080187,3,0.0694326171946433,1.15964160362157,0.614537110408107,0.614537110408107,-0.545104493213463,0.614537110408107
"15_08","Fiber",0.0537625676720808,-0.425471481799942,0.476633011413521,3,-0.479234049472023,1.3249749369549,0.902104493213463,0.42287044374144,-0.902104493213463,0.902104493213463
"15_09","Fiber",1.11376256767208,0.777195184866724,1.03163301141352,3,-0.336567382805356,0.336567382805356,0.336567382805356,-0.08212955625856,-0.254437826546796,0
"15_11","Fiber",0.450429234338748,-0.0621381484666093,0.464133011413521,3,-0.512567382805357,0.539974936954903,0.52627115988013,0.0137037770747732,-0.52627115988013,0.52627115988013
"15_16","Fiber",0.267095901005414,-0.00380481513327602,0.256633011413521,3,-0.27090071613869,0.27090071613869,0.27090071613869,-0.0104628895918933,-0.260437826546797,0
"15_18","Fiber",1.42709590100541,1.35786185153339,1.46913301141352,3,-0.0692340494720227,0.153308270288237,0.11127115988013,0.042037110408107,-0.11127115988013,0.11127115988013
"15_19","Fiber",-0.0962374323279193,0.253695184866724,0.244133011413521,3,0.349932617194644,0.349932617194644,0.349932617194644,0.34037044374144,0.00956217345320343,0
"15_20","Fiber",0.297095901005414,0.351195184866724,0.321633011413521,3,0.0540992838613099,0.0540992838613099,0.0540992838613099,0.0245371104081066,0.0295621734532033,0
"16_02","Fiber",0.26376256767208,0.413695184866724,-0.0183669885864792,3,0.149932617194644,0.714191729711763,0.432062173453203,-0.28212955625856,0.432062173453203,0.432062173453203
"16_03","Fiber",0.0137625676720807,-0.178804815133276,-0.115866988586479,3,-0.192567382805357,0.192567382805357,0.192567382805357,-0.12962955625856,-0.0629378265467967,0
"16_04","Fiber",0.487095901005414,0.417195184866724,0.364133011413521,3,-0.0699007161386899,0.176025063045097,0.122962889591893,-0.122962889591893,0.0530621734532033,0.122962889591893
"16_05","Fiber",0.160429234338747,0.0551951848667242,0.0891330114135207,3,-0.105234049472023,0.105234049472023,0.105234049472023,-0.0712962229252267,-0.0339378265467965,0
"16_06","Fiber",-0.0929040989945859,0.243695184866724,0.554133011413521,3,0.33659928386131,0.957474936954903,0.647037110408107,0.647037110408107,-0.310437826546797,0.647037110408107
"16_07","Fiber",0.220429234338747,0.0236951848667242,0.349133011413521,3,-0.196734049472023,0.45414160362157,0.325437826546797,0.128703777074774,-0.325437826546797,0.325437826546797
"16_10","Fiber",0.603762567672081,-0.168804815133276,-0.120866988586479,3,-0.772567382805357,0.772567382805357,0.772567382805357,-0.72462955625856,-0.0479378265467967,0
"16_14","Fiber",0.400429234338747,-0.0548048151332758,0.186633011413521,3,-0.455234049472023,0.455234049472023,0.455234049472023,-0.213796222925227,-0.241437826546796,0
"16_16","Fiber",0.393762567672081,0.248695184866724,0.136633011413521,3,-0.145067382805357,0.369191729711763,0.25712955625856,-0.25712955625856,0.112062173453203,0.25712955625856
"16_17","Fiber",0.633762567672081,0.0411951848667244,0.424966344746854,3,-0.592567382805356,0.592567382805356,0.592567382805356,-0.208796222925226,-0.38377115988013,0
"17_02","Fiber",-0.579570765661253,-0.144804815133276,-0.405866988586479,3,0.434765950527977,0.434765950527977,0.434765950527977,0.173703777074773,0.261062173453203,0
"17_03","Fiber",-0.482904098994586,-0.436804815133276,-0.365866988586479,3,0.0460992838613102,0.187974936954903,0.117037110408107,0.117037110408107,-0.0709378265467966,0.117037110408107
"17_04","Fiber",-0.0962374323279191,-0.613804815133276,0.00413301141352074,3,-0.517567382805357,0.718308270288236,0.617937826546797,0.10037044374144,-0.617937826546797,0.617937826546797
"17_05","Fiber",-0.599570765661253,-0.616804815133276,-0.735866988586479,3,-0.0172340494720232,0.25535839637843,0.136296222925227,-0.136296222925227,0.119062173453203,0.136296222925227
"17_06","Fiber",-0.112904098994586,0.0131951848667242,-0.418366988586479,3,0.12609928386131,0.737025063045097,0.431562173453203,-0.305462889591893,0.431562173453203,0.431562173453203
"17_07","Fiber",-0.694570765661253,-0.462138148466609,-0.0258669885864792,3,0.232432617194644,1.1049749369549,0.668703777074774,0.668703777074774,-0.43627115988013,0.668703777074774
"17_08","Fiber",-0.646237432327919,-0.665471481799942,-0.518366988586479,3,-0.019234049472023,0.274974936954903,0.147104493213463,0.12787044374144,-0.147104493213463,0.147104493213463
"17_09","Fiber",-0.612904098994586,-0.156804815133276,0.00163301141352079,3,0.45609928386131,0.772974936954903,0.614537110408107,0.614537110408107,-0.158437826546797,0.614537110408107
"17_10","Fiber",-0.352904098994586,-0.748804815133276,-0.508366988586479,3,-0.39590071613869,0.39590071613869,0.39590071613869,-0.155462889591893,-0.240437826546797,0
"17_11","Fiber",-0.802904098994586,0.294528518200057,-0.350866988586479,3,1.09743261719464,1.09743261719464,1.09743261719464,0.452037110408107,0.645395506786537,0
"18_01","Fiber",0.0270959010054141,-0.588804815133276,-0.508366988586479,3,-0.61590071613869,0.61590071613869,0.61590071613869,-0.535462889591893,-0.0804378265467964,0
"18_03","Fiber",0.337095901005414,0.00119518486672412,-0.185866988586479,3,-0.33590071613869,0.710025063045096,0.522962889591893,-0.522962889591893,0.187062173453203,0.522962889591893
"18_04","Fiber",0.387095901005414,-0.230804815133276,-0.360866988586479,3,-0.61790071613869,0.878025063045097,0.747962889591893,-0.747962889591893,0.130062173453203,0.747962889591893
"18_05","Fiber",0.260429234338747,-0.138804815133276,0.0266330114135209,3,-0.399234049472023,0.399234049472023,0.399234049472023,-0.233796222925227,-0.165437826546797,0
"18_07","Fiber",-0.0495707656612526,-0.0713048151332759,0.159133011413521,3,-0.0217340494720233,0.43914160362157,0.230437826546797,0.208703777074773,-0.230437826546797,0.230437826546797
"18_08","Fiber",-0.179570765661252,0.316195184866724,-0.358366988586479,3,0.495765950527977,0.85335839637843,0.674562173453203,-0.178796222925227,0.674562173453203,0.674562173453203
"18_11","Fiber",-0.476237432327919,-0.192804815133276,0.139133011413521,3,0.283432617194643,0.947308270288237,0.61537044374144,0.61537044374144,-0.331937826546797,0.61537044374144
